Time(s),P_N2_Tank(bar),P_Ox_Tank(bar),P_Fuel_Tank(bar),P_Fuel_Inlet(bar),P_Fuel_Injector(bar),P_Chamber(bar),Thrust(N),W_Ox_Tank(N),Fuel_Flow_Rate(L/s)
0.8250000000007276,224.26329040527344,47.78837585449219,47.86722183227539,0.9893930025100708,0.9954837627410886,1.0000387496948242,-19.84475898742676,-189.3133392,0.0
0.8479999999999563,224.31109619140625,47.81558609008789,47.84574508666992,1.0068451232910154,1.0097247428894043,1.0014698572158813,-20.693227767944336,-189.5929871,0.0
0.8739999999997963,224.2019500732422,47.842567443847656,47.84562301635742,1.0081191129684448,0.9778920478820798,1.0000387496948242,-22.10734367370605,-189.9145966,0.0
0.9009999999998399,224.2069549560547,47.81481934,47.83497619628906,0.9966181583404539,1.0268102951049805,1.0252221889495847,-22.20161819458008,-189.1035919,0.0
0.9359999999996944,224.2271270751953,47.85335159301758,47.84535217285156,0.9760595626831052,1.027735239982605,1.0273687906265259,-20.976051330566406,-189.4531555,0.0
0.9719999999997526,224.0875244140625,47.83712005615234,47.88997268676758,0.9749950237274168,0.970073468208313,1.042080885887146,-20.457542419433597,-189.5370636,0.0
0.9930000000003929,224.16156005859372,47.86251449584961,47.82596969604492,0.9949427909851072,1.0096548862457275,1.0250999994277954,-21.117462158203125,-189.6209564,0.0
1.037000000000262,224.1724395751953,47.787818908691406,47.85142517089844,0.9772462911605833,0.9841747350692749,1.0131976671218872,-20.457542419433597,-189.5090942,3.8657851219177246
1.0580000000009022,224.0062255859375,47.50292969,47.92119216918945,0.964959985733032,0.9626039333343506,0.9448551006317139,-21.21173667907715,-182.0282898,16.25460433959961
1.0789999999997235,224.14683532714844,47.87924957275391,47.80541992,0.9513822860717771,1.0866886444091794,1.02305806350708,-20.03330612182617,-189.7887421,0.0
1.0940000000009604,224.2461700439453,47.81305313110352,47.838260650634766,0.9946286745071409,1.062465078353882,0.9797593421936036,-18.80773926,-189.3692627,0.0
1.1059999999997672,224.2067413330078,47.84708786010742,47.811405181884766,1.0068974561691284,1.0925000972747803,1.0387126274108887,-19.37338638305664,-189.57901,0.0
1.1350000000002183,224.30030822753903,47.811954498291016,47.850563049316406,1.008311159133911,1.0926921434402466,1.072918779373169,-16.827978134155273,-189.6209564,0.0
1.154000000000451,224.25454711914065,47.79588317871094,47.88838195800781,1.005780584335327,1.1037044591903686,1.0261994667053222,-15.460999488830566,-189.2853699,0.0
1.1769999999996799,224.2104339599609,47.77928543,47.84728240966797,1.0293933219909666,1.1303538150787353,1.0684161252975464,-13.811197280883787,-189.8866272,0.0
1.1990000000005239,224.0861358642578,47.86663436889648,47.83465194702149,1.0959208078384397,1.105205304145813,1.0740706987380981,-11.312926292419434,-189.9425659,0.0
1.2219999999997526,224.0947723388672,47.81356048583984,47.83349609,1.0723604030609126,1.1960785455703735,1.0985385248240356,-11.595749855041504,-190.0963745,0.0
1.2450000000008004,224.1949005126953,47.79659652709961,47.83028793334961,1.0891493625640867,1.1781551904678345,1.1060779161453247,-8.390419960021973,-189.3832397,0.0
1.2690000000002328,224.2256317138672,47.79422378540039,47.83833694458008,1.1175788707733152,1.184141284942627,1.1732511587142944,-7.117716312408447,-188.9497833,0.0
1.2960000000002765,224.1853485107422,47.77455520629883,47.87018585205078,1.0696029729843137,1.181750304222107,1.1683645315170288,-14.188295364379885,-189.1874847,0.0
1.319999999999709,224.1306304931641,47.87590026855469,47.844913482666016,1.0889748401641843,1.1405458517074585,1.1216800279617307,-13.009864807128906,-189.9984894,0.0
1.337999999999738,224.23272705078125,47.78539276123047,47.83523941040039,1.063965923309326,1.123564965248108,1.0841405458450317,-13.245551109313965,-189.4671478,0.0
1.3670000000001892,224.3144531,47.80684280395508,47.83579635620117,1.0715925760269163,1.102814323425293,1.1073519058227541,-16.16805648803711,-189.4112091,0.0
1.3870000000006257,224.2873992919922,47.845062255859375,47.86824417114258,1.0556063718795774,1.149202115058899,1.0730933017730713,-15.55527400970459,-189.4391785,0.0
